GameId,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,Description,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,SitID,TeamID,PlayID
2023102913,2,7,16,CHI,LAC,1,10,47,0,(7:16) 21-D.FOREMAN LEFT TACKLE TO LAC 48 FOR 5 YARDS (99-S.MATLOCK).,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,0,0,0,0,LEFT TACKLE,2411047,24,108
2023102910,1,15,0,ARI,BAL,1,10,25,0,(15:00) (SHOTGUN) 9-J.DOBBS PASS SHORT RIGHT TO 2-M.BROWN TO ARI 32 FOR 7 YARDS (24-J.CLOWNEY).,7,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,0,0,0,0,,3211025,32,201
2023102910,1,14,27,ARI,BAL,2,3,32,0,(14:27) 31-E.DEMERCADO LEFT END TO ARI 31 FOR -1 YARDS (6-P.QUEEN). ARI-63-T.COLON WAS INJURED DURING THE PLAY.,-1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,0,0,0,0,LEFT END,3220332,32,104
2023102910,1,13,33,ARI,BAL,1,10,36,0,(13:33) 31-E.DEMERCADO UP THE MIDDLE TO ARI 41 FOR 5 YARDS (40-M.HARRISON).,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,0,0,0,0,CENTER,3211036,32,103
2023102910,1,13,1,ARI,BAL,2,5,41,1,(13:01) (SHOTGUN) 9-J.DOBBS PASS SHORT RIGHT TO 14-MI.WILSON TO BAL 49 FOR 10 YARDS (6-P.QUEEN; 14-K.HAMILTON).,10,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,0,0,0,0,,3220541,32,201
2023102907,4,14,17,TEN,ATL,1,10,25,0,"(14:17) 8-W.LEVIS PASS SHORT MIDDLE TO 11-C.MOORE PUSHED OB AT ATL 48 FOR 27 YARDS (3-J.BATES). PENALTY ON TEN, ILLEGAL FORMATION, 5 YARDS, ENFORCED AT TEN 25 - NO PLAY.",27,UNDER CENTER,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,0,1,0,0,,311025,3,206
2023102907,4,13,57,TEN,ATL,1,15,20,0,(13:57) (SHOTGUN) 22-D.HENRY UP THE MIDDLE TO TEN 26 FOR 6 YARDS (55-K.ELLISS; 3-J.BATES).,6,SHOTGUN,RUSH,1,0,0,0,,0,0,0,0,0,0,0,CENTER,311520,3,103
2023102907,4,13,9,TEN,ATL,2,9,26,0,(13:09) 22-D.HENRY LEFT END TO TEN 28 FOR 2 YARDS (53-N.LANDMAN).,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,0,0,0,0,LEFT END,320926,3,104
2023102907,4,11,51,TEN,ATL,1,10,15,0,(11:51) 22-D.HENRY LEFT TACKLE TO TEN 18 FOR 3 YARDS (0-L.CARTER).,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,0,0,0,0,LEFT TACKLE,311015,3,108
2023102907,4,11,14,TEN,ATL,2,7,18,0,(11:14) (SHOTGUN) 8-W.LEVIS PASS SHORT RIGHT TO 32-T.SPEARS TO TEN 21 FOR 3 YARDS (24-A.TERRELL).,3,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,0,0,0,0,,320718,3,201
2023102907,4,10,27,TEN,ATL,3,4,21,1,(10:27) (SHOTGUN) 8-W.LEVIS PASS SHORT RIGHT TO 85-C.OKONKWO TO TEN 31 FOR 10 YARDS (27-R.GRANT).,10,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,0,0,0,0,,330421,3,201
2023102908,2,6,48,WAS,PHI,1,10,7,0,"(6:48) (SHOTGUN) 14-S.HOWELL PASS SHORT MIDDLE TO 82-L.THOMAS TO WAS 12 FOR 5 YARDS (17-N.DEAN, 52-Z.CUNNINGHAM).",5,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,0,0,0,0,,3111007,31,206
2023102908,2,6,9,WAS,PHI,2,5,12,1,(6:09) (SHOTGUN) 14-S.HOWELL PASS SHORT MIDDLE TO 83-J.CROWDER TO WAS 30 FOR 18 YARDS (3-N.SMITH).,18,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,0,0,0,0,,3120512,31,206
2023102908,2,5,28,WAS,PHI,1,10,30,0,"(5:28) (SHOTGUN) 8-B.ROBINSON LEFT END TO WAS 34 FOR 4 YARDS (3-N.SMITH, 17-N.DEAN).",4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,0,0,0,0,LEFT END,3111030,31,104
2023102908,2,4,47,WAS,PHI,2,6,34,0,(4:47) 14-S.HOWELL PASS SHORT RIGHT TO 24-A.GIBSON TO WAS 33 FOR -1 YARDS (17-N.DEAN).,-1,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,0,0,0,0,,3120634,31,201
2023102908,2,4,3,WAS,PHI,3,7,33,1,(4:03) (SHOTGUN) 14-S.HOWELL PASS SHORT RIGHT TO 1-J.DOTSON PUSHED OB AT PHI 44 FOR 23 YARDS (32-R.BLANKENSHIP).,23,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,0,0,0,0,,3130733,31,201
2023102908,2,1,48,PHI,WAS,1,10,35,0,(1:48) (SHOTGUN) 1-J.HURTS PASS SHORT LEFT TO 13-O.ZACCHEAUS PUSHED OB AT PHI 40 FOR 5 YARDS (36-D.JOHNSON). PHI-78-I.OPETA WAS INJURED DURING THE PLAY.,5,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,0,0,0,0,,1711035,17,205
2023102908,2,1,42,PHI,WAS,2,5,40,0,(1:42) (SHOTGUN) 1-J.HURTS PASS SHORT LEFT TO 14-K.GAINWELL RAN OB AT PHI 43 FOR 3 YARDS (25-B.ST-JUSTE).,3,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,0,0,0,0,,1720540,17,205
2023102908,2,1,38,PHI,WAS,3,2,43,1,(1:38) (SHOTGUN) 1-J.HURTS PASS SHORT LEFT TO 14-K.GAINWELL PUSHED OB AT PHI 49 FOR 6 YARDS (51-D.MAYO).,6,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,0,0,0,0,,1730243,17,205
2023102908,2,1,33,PHI,WAS,1,10,49,0,(1:33) (SHOTGUN) 1-J.HURTS PASS SHORT LEFT TO 14-K.GAINWELL RAN OB AT WAS 49 FOR 2 YARDS (52-J.DAVIS).,2,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,0,0,0,0,,1711049,17,205
2023102908,2,0,34,WAS,PHI,1,10,25,0,(:34) (SHOTGUN) 14-S.HOWELL PASS SHORT RIGHT TO 24-A.GIBSON PUSHED OB AT WAS 27 FOR 2 YARDS (21-S.BROWN).,2,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,0,0,0,0,,3111025,31,201
2023102911,1,15,0,KC,DEN,1,10,25,0,(15:00) (SHOTGUN) 10-I.PACHECO RIGHT TACKLE TO KC 25 FOR NO GAIN (0-J.COOPER).,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,0,0,0,0,RIGHT TACKLE,711025,7,107
2023102911,1,14,28,KC,DEN,2,10,25,0,"(14:28) (SHOTGUN) 15-P.MAHOMES PASS SHORT LEFT TO 10-I.PACHECO TO KC 21 FOR -4 YARDS (29-J.MCMILLIAN, 93-D.JONES).",-4,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,0,0,0,0,,721025,7,205
2023102911,1,13,16,DEN,KC,1,10,61,0,(13:16) 75-Q.BAILEY REPORTED IN AS ELIGIBLE.  33-J.WILLIAMS LEFT TACKLE TO KC 35 FOR 4 YARDS (22-T.MCDUFFIE).,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,0,0,0,0,LEFT TACKLE,511061,5,108
2023102911,1,12,42,DEN,KC,2,6,65,0,(12:42) 33-J.WILLIAMS RIGHT TACKLE TO KC 35 FOR NO GAIN (20-J.REID).,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,0,0,0,0,RIGHT TACKLE,520665,5,107
2023102911,1,12,3,DEN,KC,3,6,65,1,(12:03) (SHOTGUN) 38-J.MCLAUGHLIN LEFT END PUSHED OB AT KC 26 FOR 9 YARDS (6-B.COOK).,9,SHOTGUN,RUSH,1,0,0,0,,0,0,0,0,0,0,0,LEFT END,530665,5,104
2023102911,1,11,23,DEN,KC,1,10,74,0,(11:23) (NO HUDDLE) 33-J.WILLIAMS RIGHT TACKLE TO KC 20 FOR 6 YARDS (23-D.TRANQUILL; 50-W.GAY).,6,NO HUDDLE,RUSH,1,0,0,0,,0,0,0,0,0,0,0,RIGHT TACKLE,511074,5,107
2023102911,1,7,56,KC,DEN,1,10,25,1,(7:56) (SHOTGUN) 10-I.PACHECO UP THE MIDDLE TO KC 44 FOR 19 YARDS (42-N.BONITTO).,19,SHOTGUN,RUSH,1,0,0,0,,0,0,0,0,0,0,0,CENTER,711025,7,103
2023102911,1,7,25,KC,DEN,1,10,44,0,(7:25) (SHOTGUN) 10-I.PACHECO LEFT GUARD TO KC 47 FOR 3 YARDS (99-Z.ALLEN).,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,0,0,0,0,LEFT GUARD,711044,7,106
2023102911,1,6,54,KC,DEN,2,7,47,0,(6:54) (SHOTGUN) 15-P.MAHOMES PASS SHORT LEFT TO 10-I.PACHECO TO KC 41 FOR -6 YARDS (49-A.SINGLETON).,-6,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,0,0,0,0,,720747,7,205
2023102911,1,6,13,KC,DEN,3,13,41,1,(6:13) (SHOTGUN) 15-P.MAHOMES PASS DEEP RIGHT TO 84-JU.WATSON RAN OB AT DEN 32 FOR 27 YARDS.,27,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,0,0,0,0,,731341,7,204
2023102910,1,8,5,BAL,ARI,1,10,25,0,"(8:05) (SHOTGUN) 8-L.JACKSON PASS SHORT LEFT TO 43-J.HILL PUSHED OB AT BAL 28 FOR 3 YARDS (45-D.GARDECK). PENALTY ON BAL-80-I.LIKELY, OFFENSIVE PASS INTERFERENCE, 10 YARDS, ENFORCED AT BAL 25 - NO PLAY.",3,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,0,1,0,0,,2711025,27,205
2023102910,1,7,42,BAL,ARI,1,20,15,0,(7:42) (SHOTGUN) 8-L.JACKSON PASS SHORT LEFT TO 4-Z.FLOWERS TO BAL 21 FOR 6 YARDS (45-D.GARDECK).,6,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,0,0,0,0,,2712015,27,205
2023102910,1,7,6,BAL,ARI,2,14,21,0,(7:06) (SHOTGUN) 8-L.JACKSON PASS SHORT MIDDLE TO 43-J.HILL TO BAL 26 FOR 5 YARDS (7-K.WHITE).,5,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,0,0,0,0,,2721421,27,206
2023102910,1,6,24,BAL,ARI,3,9,26,1,(6:24) (SHOTGUN) 8-L.JACKSON PASS SHORT LEFT TO 89-M.ANDREWS TO BAL 36 FOR 10 YARDS (33-A.HAMILTON).,10,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,0,0,0,0,,2730926,27,205
2023102910,1,5,44,BAL,ARI,2,10,36,0,(5:44) (SHOTGUN) 8-L.JACKSON PASS SHORT LEFT TO 35-G.EDWARDS TO BAL 45 FOR 9 YARDS (10-J.WOODS; 3-B.BAKER).,9,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,0,0,0,0,,2721036,27,205
2023102910,1,5,14,BAL,ARI,3,1,45,1,"(5:14) (NO HUDDLE, SHOTGUN) 35-G.EDWARDS UP THE MIDDLE TO BAL 49 FOR 4 YARDS (52-V.DIMUKEJE; 10-J.WOODS).",4,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,0,0,0,0,CENTER,2730145,27,103
2023102910,1,4,39,BAL,ARI,1,10,49,1,(4:39) (SHOTGUN) 8-L.JACKSON PASS DEEP LEFT TO 7-R.BATEMAN TO ARI 22 FOR 29 YARDS (20-MA.WILSON).,29,SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,0,0,0,0,,2711049,27,203
2023102910,1,2,38,ARI,BAL,1,10,25,0,(2:38) 9-J.DOBBS PASS SHORT RIGHT TO 85-T.MCBRIDE PUSHED OB AT ARI 34 FOR 9 YARDS (40-M.HARRISON).,9,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,0,0,0,0,,3211025,32,201
2023102910,1,2,2,ARI,BAL,2,1,34,1,(2:02) 31-E.DEMERCADO UP THE MIDDLE TO ARI 47 FOR 13 YARDS (14-K.HAMILTON).,13,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,0,0,0,0,CENTER,3220134,32,103
2023102910,1,1,27,ARI,BAL,1,10,47,0,(1:27) 31-E.DEMERCADO RIGHT TACKLE TO ARI 48 FOR 1 YARD (96-B.WASHINGTON; 95-T.ROBINSON).,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,0,0,0,0,RIGHT TACKLE,3211047,32,107
2023102910,1,0,46,ARI,BAL,2,9,48,0,(:46) 31-E.DEMERCADO UP THE MIDDLE TO BAL 44 FOR 8 YARDS (14-K.HAMILTON).,8,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,0,0,0,0,CENTER,3220948,32,103
2023102910,4,14,16,BAL,ARI,1,10,33,0,"(14:16) 35-G.EDWARDS RIGHT TACKLE TO BAL 41 FOR 8 YARDS (7-K.WHITE, 93-J.LEDBETTER).",8,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,0,0,0,0,RIGHT TACKLE,2711033,27,107
2023102910,4,13,39,BAL,ARI,2,2,41,1,(13:39) (SHOTGUN) 35-G.EDWARDS UP THE MIDDLE TO BAL 48 FOR 7 YARDS (34-J.THOMPSON).,7,SHOTGUN,RUSH,1,0,0,0,,0,0,0,0,0,0,0,CENTER,2720241,27,103
2023102910,4,13,1,BAL,ARI,1,10,48,0,(13:01) (SHOTGUN) 35-G.EDWARDS UP THE MIDDLE TO ARI 47 FOR 5 YARDS (93-J.LEDBETTER).,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,0,0,0,0,CENTER,2711048,27,103
2023102910,4,9,27,ARI,BAL,1,10,25,0,(9:27) (SHOTGUN) 9-J.DOBBS PASS SHORT LEFT TO 2-M.BROWN RAN OB AT ARI 33 FOR 8 YARDS (6-P.QUEEN).,8,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,0,0,0,0,,3211025,32,205
2023102910,4,9,8,ARI,BAL,2,2,33,1,"(9:08) (NO HUDDLE, SHOTGUN) 9-J.DOBBS PASS SHORT MIDDLE TO 4-R.MOORE TO ARI 37 FOR 4 YARDS (6-P.QUEEN).",4,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,0,0,0,0,,3220233,32,206
2023102910,4,8,19,ARI,BAL,2,5,42,0,"(8:19) (NO HUDDLE, SHOTGUN) 9-J.DOBBS PASS SHORT LEFT TO 85-T.MCBRIDE PUSHED OB AT ARI 45 FOR 3 YARDS (21-B.STEPHENS).",3,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,0,0,0,0,,3220542,32,205
2023102910,4,8,1,ARI,BAL,3,2,45,1,"(8:01) (NO HUDDLE, SHOTGUN) 30-K.INGRAM UP THE MIDDLE PUSHED OB AT BAL 41 FOR 14 YARDS (14-K.HAMILTON). BAL-10-A.MAULET WAS INJURED DURING THE PLAY.",14,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,0,0,0,0,CENTER,3230245,32,103
2023102910,4,6,32,BAL,ARI,1,10,25,0,(6:32) 35-G.EDWARDS RIGHT TACKLE TO BAL 31 FOR 6 YARDS (52-V.DIMUKEJE).,6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,0,0,0,0,RIGHT TACKLE,2711025,27,107
2023102910,4,6,26,BAL,ARI,2,4,31,0,(6:26) (SHOTGUN) 35-G.EDWARDS LEFT TACKLE TO BAL 34 FOR 3 YARDS (3-B.BAKER).,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,0,0,0,0,LEFT TACKLE,2720431,27,108
2023102910,4,6,22,BAL,ARI,3,1,34,1,(6:22) 35-G.EDWARDS RIGHT TACKLE TO BAL 37 FOR 3 YARDS (55-D.STILLS).,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,0,0,0,0,RIGHT TACKLE,2730134,27,107
2023102910,4,6,17,BAL,ARI,1,10,37,0,(6:17) 35-G.EDWARDS LEFT TACKLE TO BAL 34 FOR -3 YARDS (7-K.WHITE).,-3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,0,0,0,0,LEFT TACKLE,2711037,27,108
2023102910,4,5,38,BAL,ARI,2,13,34,0,"(5:38) (SHOTGUN) 7-R.BATEMAN LEFT END PUSHED OB AT ARI 48 FOR 18 YARDS (20-MA.WILSON). PENALTY ON ARI-34-J.THOMPSON, UNNECESSARY ROUGHNESS, 15 YARDS, ENFORCED AT ARI 48.",18,SHOTGUN,RUSH,1,0,0,0,,0,0,0,0,1,0,0,LEFT END,2721334,27,104
2023102910,4,2,51,ARI,BAL,1,10,25,1,(2:51) (SHOTGUN) 9-J.DOBBS PASS SHORT LEFT TO 14-MI.WILSON TO ARI 39 FOR 14 YARDS (21-B.STEPHENS).,14,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,0,0,0,0,,3211025,32,205
2023102910,4,2,32,ARI,BAL,1,10,39,1,"(2:32) (NO HUDDLE, SHOTGUN) 9-J.DOBBS PASS DEEP LEFT TO 85-T.MCBRIDE PUSHED OB AT BAL 40 FOR 21 YARDS (26-G.STONE) [24-J.CLOWNEY]. BALTIMORE CHALLENGED THE RUNNER WAS OUT OF BOUNDS RULING, AND THE PLAY WAS REVERSED. (NO HUDDLE, SHOTGUN) 9-J.DOBBS PASS DEEP LEFT TO 85-T.MCBRIDE TO BAL 40 FOR 21 YARDS (26-G.STONE) [24-J.CLOWNEY].",21,NO HUDDLE SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,1,0,0,0,0,0,,3211039,32,203
2023102911,2,11,51,KC,DEN,1,10,25,0,(11:51) (SHOTGUN) 10-I.PACHECO LEFT TACKLE TO KC 30 FOR 5 YARDS (98-M.PURCELL).,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,0,0,0,0,LEFT TACKLE,711025,7,108
2023102911,2,11,19,KC,DEN,2,5,30,0,(11:19) (SHOTGUN) 15-P.MAHOMES PASS SHORT LEFT TO 19-K.TONEY RAN OB AT KC 34 FOR 4 YARDS.,4,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,0,0,0,0,,720530,7,205
2023102911,2,10,44,KC,DEN,3,1,34,1,"(10:44) (SHOTGUN) 1-J.MCKINNON LEFT TACKLE TO KC 35 FOR 1 YARD (51-R.PERKINS, 92-J.HARRIS).",1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,0,0,0,0,LEFT TACKLE,730134,7,108
2023102911,2,10,9,KC,DEN,1,10,35,0,(10:09) (SHOTGUN) 15-P.MAHOMES PASS DEEP MIDDLE INTENDED FOR 87-T.KELCE INTERCEPTED BY 29-J.MCMILLIAN AT DEN 47. 29-J.MCMILLIAN TO KC 48 FOR 5 YARDS (24-S.MOORE).,5,SHOTGUN,PASS,0,1,0,0,DEEP MIDDLE,0,0,1,0,0,0,0,,711035,7,207
2023102911,2,8,26,KC,DEN,1,10,40,1,(8:26) (SHOTGUN) 15-P.MAHOMES PASS SHORT RIGHT TO 4-R.RICE TO DEN 21 FOR 39 YARDS (23-F.MOREAU).,39,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,0,0,0,0,,711040,7,201
2023102911,2,5,39,DEN,KC,1,10,25,0,(5:39) 33-J.WILLIAMS RIGHT GUARD TO DEN 25 FOR NO GAIN (22-T.MCDUFFIE).,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,0,0,0,0,RIGHT GUARD,511025,5,102
2023102911,2,4,56,DEN,KC,2,10,25,1,(4:56) (SHOTGUN) 33-J.WILLIAMS RIGHT GUARD TO DEN 40 FOR 15 YARDS (98-T.WHARTON).,15,SHOTGUN,RUSH,1,0,0,0,,0,0,0,0,0,0,0,RIGHT GUARD,521025,5,102
2023103000,3,15,0,LV,DET,1,10,25,1,(15:00) (SHOTGUN) 10-J.GAROPPOLO PASS SHORT RIGHT TO 17-D.ADAMS TO LV 36 FOR 11 YARDS (34-A.ANZALONE).,11,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,0,0,0,0,,2011025,20,201
2023103000,3,14,30,LV,DET,1,10,36,0,(14:30) 8-J.JACOBS RIGHT END TO LV 37 FOR 1 YARD (93-J.PASCHAL).,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,0,0,0,0,RIGHT END,2011036,20,105
2023103000,3,13,1,DET,LV,1,10,44,1,(13:01) (SHOTGUN) 26-J.GIBBS LEFT TACKLE TO LV 32 FOR 24 YARDS (41-R.SPILLANE).,24,SHOTGUN,RUSH,1,0,0,0,,0,0,0,0,0,0,0,LEFT TACKLE,2511044,25,108
2023103000,3,11,32,DET,LV,1,10,25,0,(11:32) 16-J.GOFF PASS SHORT LEFT TO 87-S.LAPORTA PUSHED OB AT DET 30 FOR 5 YARDS (1-M.EPPS).,5,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,0,0,0,0,,2511025,25,205
2023103000,3,11,2,DET,LV,2,5,30,1,"(11:02) (SHOTGUN) 13-C.REYNOLDS LEFT TACKLE TO DET 38 FOR 8 YARDS (39-N.HOBBS, 25-T.MOEHRIG).",8,SHOTGUN,RUSH,1,0,0,0,,0,0,0,0,0,0,0,LEFT TACKLE,2520530,25,108
2023103000,3,10,35,DET,LV,2,10,38,0,(10:35) (SHOTGUN) 13-C.REYNOLDS LEFT TACKLE TO DET 43 FOR 5 YARDS (56-A.BURNEY).,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,0,0,0,0,LEFT TACKLE,2521038,25,108
2023103000,3,10,0,DET,LV,3,5,43,1,(10:00) (SHOTGUN) 16-J.GOFF PASS SHORT MIDDLE TO 14-A.ST. BROWN TO LV 43 FOR 14 YARDS (1-M.EPPS).,14,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,0,0,0,0,,2530543,25,206
2023103000,3,5,29,LV,DET,1,11,2,0,(5:29) 8-J.JACOBS UP THE MIDDLE TO LV 7 FOR 5 YARDS (32-B.BRANCH).,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,0,0,0,0,CENTER,2011102,20,103
2023103000,3,4,58,LV,DET,2,6,7,0,(4:58) (SHOTGUN) 10-J.GAROPPOLO PASS SHORT LEFT TO 13-H.RENFROW TO LV 8 FOR 1 YARD (1-C.SUTTON).,1,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,0,0,0,0,,2020607,20,205
2023103000,3,4,2,DET,LV,1,10,49,0,(4:02) 26-J.GIBBS LEFT GUARD TO LV 45 FOR 6 YARDS (56-A.BURNEY).,6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,0,0,0,0,LEFT GUARD,2511049,25,106
2023103000,3,3,13,LV,DET,1,10,25,1,(3:13) 77-T.MUNFORD REPORTED IN AS ELIGIBLE.  10-J.GAROPPOLO PASS DEEP LEFT TO 87-M.MAYER TO LV 44 FOR 19 YARDS (32-B.BRANCH).,19,UNDER CENTER,PASS,0,1,0,0,DEEP LEFT,0,0,0,0,0,0,0,,2011025,20,203
2023103000,3,2,39,LV,DET,1,10,44,0,(2:39) 8-J.JACOBS LEFT TACKLE TO LV 49 FOR 5 YARDS (23-J.JACOBS).,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,0,0,0,0,LEFT TACKLE,2011044,20,108
2023103000,3,1,7,DET,LV,1,10,11,1,(1:07) 26-J.GIBBS UP THE MIDDLE TO DET 22 FOR 11 YARDS (20-I.POLA-MAO).,11,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,0,0,0,0,CENTER,2511011,25,103
2023103000,3,0,30,DET,LV,1,10,22,0,"(:30) 26-J.GIBBS UP THE MIDDLE TO DET 29 FOR 7 YARDS (1-M.EPPS, 25-T.MOEHRIG).",7,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,0,0,0,0,CENTER,2511022,25,103
2023103000,4,15,0,DET,LV,2,3,29,1,(15:00) 16-J.GOFF PASS SHORT LEFT TO 87-S.LAPORTA PUSHED OB AT DET 37 FOR 8 YARDS (1-M.EPPS).,8,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,0,0,0,0,,2520329,25,205
2023103000,4,14,23,DET,LV,1,10,37,0,(14:23) 26-J.GIBBS LEFT TACKLE TO DET 46 FOR 9 YARDS (25-T.MOEHRIG).,9,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,0,0,0,0,LEFT TACKLE,2511037,25,108
2023103000,4,13,51,DET,LV,2,1,46,1,"(13:51) (NO HUDDLE, SHOTGUN) 16-J.GOFF PASS SHORT LEFT TO 26-J.GIBBS TO DET 49 FOR 3 YARDS (21-A.ROBERTSON).",3,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,0,0,0,0,,2520146,25,205
2023103000,4,13,14,DET,LV,1,10,49,0,"(13:14) 13-C.REYNOLDS LEFT TACKLE TO LV 46 FOR 5 YARDS (56-A.BURNEY, 90-J.TILLERY).",5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,0,0,0,0,LEFT TACKLE,2511049,25,108
2023103000,4,9,45,LV,DET,1,10,17,1,(9:45) (SHOTGUN) 10-J.GAROPPOLO PASS DEEP MIDDLE TO 16-J.MEYERS TO LV 36 FOR 19 YARDS (21-T.WALKER). LV-77-T.MUNFORD WAS INJURED DURING THE PLAY.,19,SHOTGUN,PASS,0,1,0,0,DEEP MIDDLE,0,0,0,0,0,0,0,,2011017,20,207
2023103000,4,7,46,LV,DET,3,28,18,0,(7:46) (SHOTGUN) 10-J.GAROPPOLO PASS SHORT LEFT TO 13-H.RENFROW TO LV 36 FOR 18 YARDS (46-J.CAMPBELL).,18,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,0,0,0,0,,2032818,20,205
2023103000,4,5,19,DET,LV,1,14,86,0,(5:19) 26-J.GIBBS UP THE MIDDLE TO LV 11 FOR 3 YARDS (98-M.CROSBY).,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,0,0,0,0,CENTER,2511486,25,103
2023103000,4,4,59,LV,DET,1,10,20,1,"(4:59) (SHOTGUN) 10-J.GAROPPOLO PASS SHORT RIGHT TO 8-J.JACOBS TO LV 35 FOR 15 YARDS (55-D.BARNES). FUMBLES (55-D.BARNES), RECOVERED BY LV-16-J.MEYERS AT LV 39. 16-J.MEYERS TO LV 40 FOR 1 YARD (21-T.WALKER).",15,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,1,0,0,0,,2011020,20,201
2023103000,4,3,37,LV,DET,4,18,32,0,(3:37) (SHOTGUN) 10-J.GAROPPOLO PASS SHORT LEFT TO 22-A.ABDULLAH TO LV 44 FOR 12 YARDS (34-A.ANZALONE; 32-B.BRANCH).,12,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,0,0,0,0,,2041832,20,205
